locale,treatment_url,control_url,cluster,score,qualifies,reason
zh-TW,https://funnytools.win/tools/age-calculator/,https://funnytools.win/tools/break-reminder/,time,90,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 13d (10/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.671 (5/5); utility family calculator/time (2/7)
zh-TW,https://funnytools.win/tools/countdown-timer/,https://funnytools.win/tools/timestamp-converter/,time,96,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 7d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.621 (5/5); utility family time/time (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/apa-7-report-generator/,statistics,91,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 14d (10/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.677 (5/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/class-rank-percentile-calculator/,statistics,96,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 0d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.677 (5/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/grade-average/,statistics,77,no,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 17d (5/15); internal links delta 6 (8/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/independent-samples-t-test-calculator/,statistics,96,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 2d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.677 (5/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/normalized-score-converter/,statistics,96,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 3d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.774 (5/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/percentage-calculator/,statistics,91,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 13d (10/15); internal links delta 5 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.697 (5/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/percentile-rank-calculator/,statistics,96,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 7d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.677 (5/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/spss-result-interpreter/,statistics,96,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 0d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.677 (5/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/standard-deviation/,statistics,91,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 2d (15/15); internal links delta 5 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/t-score-calculator/,statistics,87,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 2d (15/15); internal links delta 8 (8/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/teacher-exam-score-converter/,statistics,91,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 4d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/weighted-average-calculator/,statistics,87,yes,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 3d (15/15); internal links delta 6 (8/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/cronbach-alpha-calculator/,https://funnytools.win/tools/z-score-calculator/,statistics,76,no,same locale zh-TW; same page_type tool; same cluster statistics; crawl age delta 44d (0/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
zh-TW,https://funnytools.win/tools/csv-to-json/,https://funnytools.win/tools/base64/,text,91,yes,same locale zh-TW; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity high-risk-marker (0/5); utility family text/text (7/7)
zh-TW,https://funnytools.win/tools/csv-to-json/,https://funnytools.win/tools/case-converter/,text,95,yes,same locale zh-TW; same page_type tool; same cluster text; crawl age delta 2d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family text/text (7/7)
zh-TW,https://funnytools.win/tools/csv-to-json/,https://funnytools.win/tools/json-formatter/,text,95,yes,same locale zh-TW; same page_type tool; same cluster text; crawl age delta 6d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family text/text (7/7)
zh-TW,https://funnytools.win/tools/csv-to-json/,https://funnytools.win/tools/json-to-csv/,text,95,yes,same locale zh-TW; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family text/text (7/7)
zh-TW,https://funnytools.win/tools/csv-to-json/,https://funnytools.win/tools/markdown-previewer/,text,95,yes,same locale zh-TW; same page_type tool; same cluster text; crawl age delta 0d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family text/text (7/7)
zh-TW,https://funnytools.win/tools/csv-to-json/,https://funnytools.win/tools/remove-duplicate-lines/,text,95,yes,same locale zh-TW; same page_type tool; same cluster text; crawl age delta 5d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family text/text (7/7)
zh-TW,https://funnytools.win/tools/csv-to-json/,https://funnytools.win/tools/remove-empty-lines/,text,95,yes,same locale zh-TW; same page_type tool; same cluster text; crawl age delta 2d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family text/text (7/7)
zh-TW,https://funnytools.win/tools/csv-to-json/,https://funnytools.win/tools/sort-lines/,text,95,yes,same locale zh-TW; same page_type tool; same cluster text; crawl age delta 6d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family text/text (7/7)
zh-TW,https://funnytools.win/tools/csv-to-json/,https://funnytools.win/tools/url-encoder/,text,95,yes,same locale zh-TW; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family text/text (7/7)
zh-TW,https://funnytools.win/tools/date-difference/,https://funnytools.win/tools/age-calculator/,time,85,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 9d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family time/calculator (2/7)
zh-TW,https://funnytools.win/tools/date-difference/,https://funnytools.win/tools/break-reminder/,time,95,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 4d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family time/time (7/7)
zh-TW,https://funnytools.win/tools/date-difference/,https://funnytools.win/tools/business-days/,time,95,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 7d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family time/time (7/7)
zh-TW,https://funnytools.win/tools/date-difference/,https://funnytools.win/tools/countdown-timer/,time,91,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 0d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity high-risk-marker (0/5); utility family time/time (7/7)
zh-TW,https://funnytools.win/tools/date-difference/,https://funnytools.win/tools/pomodoro-timer/,time,95,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 3d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family time/time (7/7)
zh-TW,https://funnytools.win/tools/date-difference/,https://funnytools.win/tools/timestamp-converter/,time,95,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 7d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family time/time (7/7)
zh-TW,https://funnytools.win/tools/delete-pdf-pages/,https://funnytools.win/tools/extract-pdf-pages/,pdf,95,yes,same locale zh-TW; same page_type tool; same cluster pdf; crawl age delta 0d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family pdf/pdf (7/7)
zh-TW,https://funnytools.win/tools/delete-pdf-pages/,https://funnytools.win/tools/images-to-pdf/,pdf,90,yes,same locale zh-TW; same page_type tool; same cluster pdf; crawl age delta 10d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family pdf/pdf (7/7)
zh-TW,https://funnytools.win/tools/delete-pdf-pages/,https://funnytools.win/tools/merge-pdf/,pdf,95,yes,same locale zh-TW; same page_type tool; same cluster pdf; crawl age delta 6d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family pdf/pdf (7/7)
zh-TW,https://funnytools.win/tools/delete-pdf-pages/,https://funnytools.win/tools/pdf-compressor/,pdf,90,yes,same locale zh-TW; same page_type tool; same cluster pdf; crawl age delta 10d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family pdf/pdf (7/7)
zh-TW,https://funnytools.win/tools/delete-pdf-pages/,https://funnytools.win/tools/pdf-page-reorder/,pdf,90,yes,same locale zh-TW; same page_type tool; same cluster pdf; crawl age delta 11d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family pdf/pdf (7/7)
zh-TW,https://funnytools.win/tools/delete-pdf-pages/,https://funnytools.win/tools/split-pdf/,pdf,95,yes,same locale zh-TW; same page_type tool; same cluster pdf; crawl age delta 1d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family pdf/pdf (7/7)
zh-TW,https://funnytools.win/tools/dice-roller/,https://funnytools.win/tools/color-generator/,random,100,yes,same locale zh-TW; same page_type tool; same cluster random; crawl age delta 5d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
zh-TW,https://funnytools.win/tools/dice-roller/,https://funnytools.win/tools/random-name-picker/,random,95,yes,same locale zh-TW; same page_type tool; same cluster random; crawl age delta 8d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.780 (5/5); utility family random/random (7/7)
zh-TW,https://funnytools.win/tools/dice-roller/,https://funnytools.win/tools/random-number-picker/,random,95,yes,same locale zh-TW; same page_type tool; same cluster random; crawl age delta 8d (10/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.695 (5/5); utility family random/random (7/7)
zh-TW,https://funnytools.win/tools/dice-roller/,https://funnytools.win/tools/random-wheel/,random,100,yes,same locale zh-TW; same page_type tool; same cluster random; crawl age delta 5d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.658 (5/5); utility family random/random (7/7)
